"id","obj_vesion","date_created","message_type","template","notification_type","language"
"781","0","2011-04-25T00:00:00.0","TEXT","U need to go to PNC to be sure U are fine after giving birth.At clinic it is important to talk with doctor about family planning.Getting pregnant again too quick is dangerous for your health.Breastfeeding may keep your period away for some time,but U will be fertile before you see your period return and U can get pregnant.Use a family planning method that is good for U to give your body time to recover&to be strong enough to carry a next pregnancy.","280","2"
"782","0","2011-04-25T00:00:00.0","TEXT","U need to go to PNC to be sure U are fine after giving birth.At clinic it is important to talk with doctor about family planning.Getting pregnant again too quick is dangerous for your health.Breastfeeding may keep your period away for some time,but U will be fertile before you see your period return and U can get pregnant.Use a family planning method that is good for U to give your body time to recover&to be strong enough to carry a next pregnancy.","280","3"
"783","0","2011-04-25T00:00:00.0","TEXT","Baby is growing very fast&should gain about 1kg a month.At clinic the nurse will weigh&measure baby to be sure he is growing well.Baby should also be getting stronger now.He can not hold his head up well yet,but can watch things close to his face.He now also looks to see where voices or noise are coming from.If baby is not getting stronger,not sucking well at the breast,coughing or vomiting with force,or not breathing easy take baby to clinic straight.","281","1"
"784","0","2011-04-25T00:00:00.0","TEXT","Baby is growing very fast&should gain about 1kg a month.At clinic the nurse will weigh&measure baby to be sure he is growing well.Baby should also be getting stronger now.He can not hold his head up well yet,but can watch things close to his face.He now also looks to see where voices or noise are coming from.If baby is not getting stronger,not sucking well at the breast,coughing or vomiting with force,or not breathing easy take baby to clinic straight.","281","2"
"785","0","2011-04-25T00:00:00.0","TEXT","Baby is growing very fast&should gain about 1kg a month.At clinic the nurse will weigh&measure baby to be sure he is growing well.Baby should also be getting stronger now.He can not hold his head up well yet,but can watch things close to his face.He now also looks to see where voices or noise are coming from.If baby is not getting stronger,not sucking well at the breast,coughing or vomiting with force,or not breathing easy take baby to clinic straight.","281","3"
"786","0","2011-04-25T00:00:00.0","TEXT","Baby is growing very fast&should gain about 1kg a month.At clinic the nurse will weigh&measure baby to be sure he is growing well.Baby should also be getting stronger now.He can not hold his head up well yet,but can watch things close to his face.He now also looks to see where voices or noise are coming from.If baby is not getting stronger,not sucking well at the breast,coughing or vomiting with force,or not breathing easy take baby to clinic straight.","282","1"
"787","0","2011-04-25T00:00:00.0","TEXT","Baby is growing very fast&should gain about 1kg a month.At clinic the nurse will weigh&measure baby to be sure he is growing well.Baby should also be getting stronger now.He can not hold his head up well yet,but can watch things close to his face.He now also looks to see where voices or noise are coming from.If baby is not getting stronger,not sucking well at the breast,coughing or vomiting with force,or not breathing easy take baby to clinic straight.","282","2"
"788","0","2011-04-25T00:00:00.0","TEXT","Baby is growing very fast&should gain about 1kg a month.At clinic the nurse will weigh&measure baby to be sure he is growing well.Baby should also be getting stronger now.He can not hold his head up well yet,but can watch things close to his face.He now also looks to see where voices or noise are coming from.If baby is not getting stronger,not sucking well at the breast,coughing or vomiting with force,or not breathing easy take baby to clinic straight.","282","3"
"789","0","2011-04-25T00:00:00.0","TEXT","Baby is growing very fast&should gain about 1kg a month.At clinic the nurse will weigh&measure baby to be sure he is growing well.Baby should also be getting stronger now.He can not hold his head up well yet,but can watch things close to his face.He now also looks to see where voices or noise are coming from.If baby is not getting stronger,not sucking well at the breast,coughing or vomiting with force,or not breathing easy take baby to clinic straight.","283","1"
"790","0","2011-04-25T00:00:00.0","TEXT","Baby is growing very fast&should gain about 1kg a month.At clinic the nurse will weigh&measure baby to be sure he is growing well.Baby should also be getting stronger now.He can not hold his head up well yet,but can watch things close to his face.He now also looks to see where voices or noise are coming from.If baby is not getting stronger,not sucking well at the breast,coughing or vomiting with force,or not breathing easy take baby to clinic straight.","283","2"
"791","0","2011-04-25T00:00:00.0","TEXT","Baby is growing very fast&should gain about 1kg a month.At clinic the nurse will weigh&measure baby to be sure he is growing well.Baby should also be getting stronger now.He can not hold his head up well yet,but can watch things close to his face.He now also looks to see where voices or noise are coming from.If baby is not getting stronger,not sucking well at the breast,coughing or vomiting with force,or not breathing easy take baby to clinic straight.","283","3"
"792","0","2011-04-25T00:00:00.0","TEXT","Most 9wk old babies wake up in the night to feed&also play.When baby wakes U must give breastmilk to help her grow.Don't give tea or any other drink.Breastmilk is all baby needs until 6mos of age.When sleeping,be sure the matress is firm.Baby only needs a light covering,so coverings don't wrap around head or neck&baby is not too warm.If U are warm then so is baby.Baby must be protected from malaria by sleeping under insecticide treated mosquito net.","284","1"
"793","0","2011-04-25T00:00:00.0","TEXT","Most 9wk old babies wake up in the night to feed&also play.When baby wakes U must give breastmilk to help her grow.Don't give tea or any other drink.Breastmilk is all baby needs until 6mos of age.When sleeping,be sure the matress is firm.Baby only needs a light covering,so coverings don't wrap around head or neck&baby is not too warm.If U are warm then so is baby.Baby must be protected from malaria by sleeping under insecticide treated mosquito net.","284","2"
"794","0","2011-04-25T00:00:00.0","TEXT","Most 9wk old babies wake up in the night to feed&also play.When baby wakes U must give breastmilk to help her grow.Don't give tea or any other drink.Breastmilk is all baby needs until 6mos of age.When sleeping,be sure the matress is firm.Baby only needs a light covering,so coverings don't wrap around head or neck&baby is not too warm.If U are warm then so is baby.Baby must be protected from malaria by sleeping under insecticide treated mosquito net.","284","3"
"795","0","2011-04-25T00:00:00.0","TEXT","Most 9wk old babies wake up in the night to feed&also play.When baby wakes U must give breastmilk to help her grow.Don't give tea or any other drink.Breastmilk is all baby needs until 6mos of age.When sleeping,be sure the matress is firm.Baby only needs a light covering,so coverings don't wrap around head or neck&baby is not too warm.If U are warm then so is baby.Baby must be protected from malaria by sleeping under insecticide treated mosquito net.","285","1"
"796","0","2011-04-25T00:00:00.0","TEXT","Most 9wk old babies wake up in the night to feed&also play.When baby wakes U must give breastmilk to help her grow.Don't give tea or any other drink.Breastmilk is all baby needs until 6mos of age.When sleeping,be sure the matress is firm.Baby only needs a light covering,so coverings don't wrap around head or neck&baby is not too warm.If U are warm then so is baby.Baby must be protected from malaria by sleeping under insecticide treated mosquito net.","285","2"
